Date,SKU_ID,Units_Sold
2024-06-10,SKU_31,117
2024-06-11,SKU_31,138
2024-06-12,SKU_31,96
2024-06-13,SKU_31,104
2024-06-14,SKU_31,89
2024-06-15,SKU_31,98
2024-06-16,SKU_31,123
2024-06-17,SKU_31,115
2024-06-18,SKU_31,104
2024-06-19,SKU_31,102
2024-06-20,SKU_31,104
2024-06-21,SKU_31,100
2024-06-22,SKU_31,111
2024-06-23,SKU_31,92
2024-06-24,SKU_31,109
2024-06-25,SKU_31,112
2024-06-26,SKU_31,101
2024-06-27,SKU_31,100
2024-06-28,SKU_31,105
2024-06-29,SKU_31,98
2024-06-30,SKU_31,87
2024-07-01,SKU_31,100
2024-07-02,SKU_31,93
2024-07-03,SKU_31,112
2024-07-04,SKU_31,108
2024-07-05,SKU_31,68
2024-07-06,SKU_31,113
2024-07-07,SKU_31,94
2024-07-08,SKU_31,92
2024-07-09,SKU_31,95
2024-07-10,SKU_31,96
2024-07-11,SKU_31,95
2024-07-12,SKU_31,93
2024-07-13,SKU_31,98
2024-07-14,SKU_31,90
2024-07-15,SKU_31,106
2024-07-16,SKU_31,98
2024-07-17,SKU_31,83
2024-07-18,SKU_31,82
2024-07-19,SKU_31,94
2024-07-20,SKU_31,88
2024-07-21,SKU_31,81
2024-07-22,SKU_31,73
2024-07-23,SKU_31,94
2024-07-24,SKU_31,77
2024-07-25,SKU_31,85
2024-07-26,SKU_31,85
2024-07-27,SKU_31,83
2024-07-28,SKU_31,63
2024-07-29,SKU_31,71
2024-07-30,SKU_31,89
2024-07-31,SKU_31,63
2024-08-01,SKU_31,85
2024-08-02,SKU_31,70
2024-08-03,SKU_31,82
2024-08-04,SKU_31,68
2024-08-05,SKU_31,87
2024-08-06,SKU_31,76
2024-08-07,SKU_31,71
2024-08-08,SKU_31,60
2024-08-09,SKU_31,78
2024-08-10,SKU_31,72
2024-08-11,SKU_31,72
2024-08-12,SKU_31,63
2024-08-13,SKU_31,69
2024-08-14,SKU_31,51
2024-08-15,SKU_31,46
2024-08-16,SKU_31,38
2024-08-17,SKU_31,82
2024-08-18,SKU_31,63
2024-08-19,SKU_31,82
2024-08-20,SKU_31,62
2024-08-21,SKU_31,46
2024-08-22,SKU_31,59
2024-08-23,SKU_31,58
2024-08-24,SKU_31,76
2024-08-25,SKU_31,89
2024-08-26,SKU_31,58
2024-08-27,SKU_31,62
2024-08-28,SKU_31,54
2024-08-29,SKU_31,50
2024-08-30,SKU_31,46
2024-08-31,SKU_31,46
2024-09-01,SKU_31,56
2024-09-02,SKU_31,63
2024-09-03,SKU_31,40
2024-09-04,SKU_31,56
2024-09-05,SKU_31,44
2024-09-06,SKU_31,44
2024-09-07,SKU_31,33
2024-09-08,SKU_31,36
2024-09-09,SKU_31,42
2024-09-10,SKU_31,82
2024-09-11,SKU_31,57
2024-09-12,SKU_31,53
2024-09-13,SKU_31,46
2024-09-14,SKU_31,33
2024-09-15,SKU_31,45
2024-09-16,SKU_31,32
2024-09-17,SKU_31,67
2024-09-18,SKU_31,55
2024-09-19,SKU_31,68
2024-09-20,SKU_31,49
2024-09-21,SKU_31,62
2024-09-22,SKU_31,55
2024-09-23,SKU_31,54
2024-09-24,SKU_31,40
2024-09-25,SKU_31,38
2024-09-26,SKU_31,52
2024-09-27,SKU_31,71
2024-09-28,SKU_31,58
2024-09-29,SKU_31,35
2024-09-30,SKU_31,37
2024-10-01,SKU_31,56
2024-10-02,SKU_31,66
2024-10-03,SKU_31,58
2024-10-04,SKU_31,46
2024-10-05,SKU_31,50
2024-10-06,SKU_31,45
2024-10-07,SKU_31,52
2024-10-08,SKU_31,51
2024-10-09,SKU_31,59
2024-10-10,SKU_31,44
2024-10-11,SKU_31,59
2024-10-12,SKU_31,66
2024-10-13,SKU_31,66
2024-10-14,SKU_31,52
2024-10-15,SKU_31,66
2024-10-16,SKU_31,35
2024-10-17,SKU_31,70
2024-10-18,SKU_31,37
2024-10-19,SKU_31,53
2024-10-20,SKU_31,36
2024-10-21,SKU_31,59
2024-10-22,SKU_31,45
2024-10-23,SKU_31,50
2024-10-24,SKU_31,41
2024-10-25,SKU_31,67
2024-10-26,SKU_31,57
2024-10-27,SKU_31,60
2024-10-28,SKU_31,47
2024-10-29,SKU_31,44
2024-10-30,SKU_31,61
2024-10-31,SKU_31,70
2024-11-01,SKU_31,93
2024-11-02,SKU_31,54
2024-11-03,SKU_31,77
2024-11-04,SKU_31,57
2024-11-05,SKU_31,56
2024-11-06,SKU_31,53
2024-11-07,SKU_31,70
2024-11-08,SKU_31,71
2024-11-09,SKU_31,76
2024-11-10,SKU_31,77
2024-11-11,SKU_31,66
2024-11-12,SKU_31,60
2024-11-13,SKU_31,59
2024-11-14,SKU_31,68
2024-11-15,SKU_31,73
2024-11-16,SKU_31,56
2024-11-17,SKU_31,70
2024-11-18,SKU_31,81
2024-11-19,SKU_31,63
2024-11-20,SKU_31,76
2024-11-21,SKU_31,54
2024-11-22,SKU_31,97
2024-11-23,SKU_31,83
2024-11-24,SKU_31,87
2024-11-25,SKU_31,91
2024-11-26,SKU_31,58
2024-11-27,SKU_31,72
2024-11-28,SKU_31,73
2024-11-29,SKU_31,104
2024-11-30,SKU_31,83
2024-12-01,SKU_31,95
2024-12-02,SKU_31,75
2024-12-03,SKU_31,77
2024-12-04,SKU_31,64
2024-12-05,SKU_31,71
2024-12-06,SKU_31,68
2024-12-07,SKU_31,68
2024-12-08,SKU_31,64
2024-12-09,SKU_31,91
2024-12-10,SKU_31,93
2024-12-11,SKU_31,93
2024-12-12,SKU_31,80
2024-12-13,SKU_31,105
2024-12-14,SKU_31,79
2024-12-15,SKU_31,80
2024-12-16,SKU_31,77
2024-12-17,SKU_31,93
2024-12-18,SKU_31,104
2024-12-19,SKU_31,102
2024-12-20,SKU_31,92
2024-12-21,SKU_31,105
2024-12-22,SKU_31,91
2024-12-23,SKU_31,83
2024-12-24,SKU_31,91
2024-12-25,SKU_31,113
2024-12-26,SKU_31,96
2024-12-27,SKU_31,98
2024-12-28,SKU_31,88
2024-12-29,SKU_31,97
2024-12-30,SKU_31,104
2024-01-01,SKU_32,90
2024-01-02,SKU_32,98
2024-01-03,SKU_32,89
2024-01-04,SKU_32,103
2024-01-05,SKU_32,96
2024-01-06,SKU_32,91
2024-01-07,SKU_32,104
2024-01-08,SKU_32,120
2024-01-09,SKU_32,103
2024-01-10,SKU_32,119
2024-01-11,SKU_32,102
2024-01-12,SKU_32,131
2024-01-13,SKU_32,105
2024-01-14,SKU_32,108
2024-01-15,SKU_32,115
2024-01-16,SKU_32,91
2024-01-17,SKU_32,109
2024-01-18,SKU_32,116
2024-01-19,SKU_32,100
2024-01-20,SKU_32,121
2024-01-21,SKU_32,125
2024-01-22,SKU_32,113
2024-01-23,SKU_32,126
2024-01-24,SKU_32,128
2024-01-25,SKU_32,97
2024-01-26,SKU_32,149
2024-01-27,SKU_32,101
2024-01-28,SKU_32,136
2024-01-29,SKU_32,129
2024-01-30,SKU_32,142
2024-01-31,SKU_32,121
2024-02-01,SKU_32,141
2024-02-02,SKU_32,108
2024-02-03,SKU_32,131
2024-02-04,SKU_32,137
2024-02-05,SKU_32,127
2024-02-06,SKU_32,144
2024-02-07,SKU_32,130
2024-02-08,SKU_32,131
2024-02-09,SKU_32,127
2024-02-10,SKU_32,125
2024-02-11,SKU_32,126
2024-02-12,SKU_32,149
2024-02-13,SKU_32,114
2024-02-14,SKU_32,163
2024-02-15,SKU_32,150
2024-02-16,SKU_32,117
2024-02-17,SKU_32,126
2024-02-18,SKU_32,138
2024-02-19,SKU_32,143
2024-02-20,SKU_32,136
2024-02-21,SKU_32,134
2024-02-22,SKU_32,177
2024-02-23,SKU_32,142
2024-02-24,SKU_32,135
2024-02-25,SKU_32,156
2024-02-26,SKU_32,170
2024-02-27,SKU_32,159
2024-02-28,SKU_32,123
2024-02-29,SKU_32,148
2024-03-01,SKU_32,161
2024-03-02,SKU_32,134
2024-03-03,SKU_32,139
2024-03-04,SKU_32,151
2024-03-05,SKU_32,144
2024-03-06,SKU_32,147
2024-03-07,SKU_32,128
2024-03-08,SKU_32,153
2024-03-09,SKU_32,139
2024-03-10,SKU_32,154
2024-03-11,SKU_32,142
2024-03-12,SKU_32,132
2024-03-13,SKU_32,151
2024-03-14,SKU_32,140
2024-03-15,SKU_32,150
2024-03-16,SKU_32,152
2024-03-17,SKU_32,147
2024-03-18,SKU_32,153
2024-03-19,SKU_32,144
2024-03-20,SKU_32,143
2024-03-21,SKU_32,154
2024-03-22,SKU_32,155
2024-03-23,SKU_32,147
2024-03-24,SKU_32,155
2024-03-25,SKU_32,150
2024-03-26,SKU_32,143
2024-03-27,SKU_32,150
2024-03-28,SKU_32,171
2024-03-29,SKU_32,130
2024-03-30,SKU_32,154
2024-03-31,SKU_32,153
2024-04-01,SKU_32,148
2024-04-02,SKU_32,145
2024-04-03,SKU_32,176
2024-04-04,SKU_32,164
2024-04-05,SKU_32,136
2024-04-06,SKU_32,133
2024-04-07,SKU_32,142
2024-04-08,SKU_32,167
2024-04-09,SKU_32,166
2024-04-10,SKU_32,161
2024-04-11,SKU_32,158
2024-04-12,SKU_32,142
2024-04-13,SKU_32,143
2024-04-14,SKU_32,168
2024-04-15,SKU_32,157
2024-04-16,SKU_32,138
2024-04-17,SKU_32,146
2024-04-18,SKU_32,150
2024-04-19,SKU_32,163
2024-04-20,SKU_32,147
2024-04-21,SKU_32,167
2024-04-22,SKU_32,155
2024-04-23,SKU_32,157
2024-04-24,SKU_32,146
2024-04-25,SKU_32,152
2024-04-26,SKU_32,156
2024-04-27,SKU_32,146
2024-04-28,SKU_32,161
2024-04-29,SKU_32,124
2024-04-30,SKU_32,117
2024-05-01,SKU_32,148
2024-05-02,SKU_32,159
2024-05-03,SKU_32,135
2024-05-04,SKU_32,109
2024-05-05,SKU_32,151
2024-05-06,SKU_32,131
2024-05-07,SKU_32,140
2024-05-08,SKU_32,158
2024-05-09,SKU_32,133
2024-05-10,SKU_32,132
2024-05-11,SKU_32,127
2024-05-12,SKU_32,143
2024-05-13,SKU_32,146
2024-05-14,SKU_32,141
2024-05-15,SKU_32,134
2024-05-16,SKU_32,138
2024-05-17,SKU_32,126
2024-05-18,SKU_32,129
2024-05-19,SKU_32,149
2024-05-20,SKU_32,146
2024-05-21,SKU_32,144
2024-05-22,SKU_32,135
2024-05-23,SKU_32,131
2024-05-24,SKU_32,126
2024-05-25,SKU_32,128
2024-05-26,SKU_32,148
2024-05-27,SKU_32,131
2024-05-28,SKU_32,130
2024-05-29,SKU_32,111
2024-05-30,SKU_32,123
2024-05-31,SKU_32,125
2024-06-01,SKU_32,106
2024-06-02,SKU_32,132
2024-06-03,SKU_32,131
2024-06-04,SKU_32,100
2024-06-05,SKU_32,136
2024-06-06,SKU_32,133
2024-06-07,SKU_32,118
2024-06-08,SKU_32,128
2024-06-09,SKU_32,143
2024-06-10,SKU_32,128
2024-06-11,SKU_32,126
2024-06-12,SKU_32,116
2024-06-13,SKU_32,112
2024-06-14,SKU_32,105
2024-06-15,SKU_32,101
2024-06-16,SKU_32,123
2024-06-17,SKU_32,101
2024-06-18,SKU_32,97
2024-06-19,SKU_32,106
2024-06-20,SKU_32,109
2024-06-21,SKU_32,89
2024-06-22,SKU_32,117
2024-06-23,SKU_32,129
2024-06-24,SKU_32,81
2024-06-25,SKU_32,96
2024-06-26,SKU_32,94
2024-06-27,SKU_32,104
2024-06-28,SKU_32,118
2024-06-29,SKU_32,101
2024-06-30,SKU_32,120
2024-07-01,SKU_32,99
2024-07-02,SKU_32,95
2024-07-03,SKU_32,98
2024-07-04,SKU_32,95
2024-07-05,SKU_32,111
2024-07-06,SKU_32,88
2024-07-07,SKU_32,81
2024-07-08,SKU_32,77
2024-07-09,SKU_32,91
2024-07-10,SKU_32,84
2024-07-11,SKU_32,101
2024-07-12,SKU_32,81
2024-07-13,SKU_32,86
2024-07-14,SKU_32,99
2024-07-15,SKU_32,90
2024-07-16,SKU_32,86
2024-07-17,SKU_32,88
2024-07-18,SKU_32,104
2024-07-19,SKU_32,76
2024-07-20,SKU_32,95
2024-07-21,SKU_32,75
2024-07-22,SKU_32,71
2024-07-23,SKU_32,86
2024-07-24,SKU_32,53
2024-07-25,SKU_32,74
2024-07-26,SKU_32,85
2024-07-27,SKU_32,76
2024-07-28,SKU_32,75
2024-07-29,SKU_32,64
2024-07-30,SKU_32,70
2024-07-31,SKU_32,89
2024-08-01,SKU_32,56
2024-08-02,SKU_32,82
2024-08-03,SKU_32,71
2024-08-04,SKU_32,80
2024-08-05,SKU_32,72
2024-08-06,SKU_32,54
2024-08-07,SKU_32,80
2024-08-08,SKU_32,78
2024-08-09,SKU_32,81
2024-08-10,SKU_32,54
2024-08-11,SKU_32,68
2024-08-12,SKU_32,58
2024-08-13,SKU_32,71
2024-08-14,SKU_32,51
2024-08-15,SKU_32,72
2024-08-16,SKU_32,64
2024-08-17,SKU_32,64
2024-08-18,SKU_32,59
2024-08-19,SKU_32,64
2024-08-20,SKU_32,57
2024-08-21,SKU_32,70
2024-08-22,SKU_32,52
2024-08-23,SKU_32,80
2024-08-24,SKU_32,72
2024-08-25,SKU_32,65
2024-08-26,SKU_32,58
2024-08-27,SKU_32,50
2024-08-28,SKU_32,55
2024-08-29,SKU_32,57
2024-08-30,SKU_32,60
2024-08-31,SKU_32,54
2024-09-01,SKU_32,55
2024-09-02,SKU_32,49
2024-09-03,SKU_32,67
2024-09-04,SKU_32,68
2024-09-05,SKU_32,48
2024-09-06,SKU_32,34
2024-09-07,SKU_32,58
2024-09-08,SKU_32,87
2024-09-09,SKU_32,57
2024-09-10,SKU_32,54
2024-09-11,SKU_32,48
2024-09-12,SKU_32,51
2024-09-13,SKU_32,50
2024-09-14,SKU_32,44
2024-09-15,SKU_32,77
2024-09-16,SKU_32,30
2024-09-17,SKU_32,44
2024-09-18,SKU_32,77
2024-09-19,SKU_32,69
2024-09-20,SKU_32,41
2024-09-21,SKU_32,51
2024-09-22,SKU_32,31
2024-09-23,SKU_32,38
2024-09-24,SKU_32,60
2024-09-25,SKU_32,54
2024-09-26,SKU_32,51
2024-09-27,SKU_32,40
2024-09-28,SKU_32,58
2024-09-29,SKU_32,67
2024-09-30,SKU_32,31
2024-10-01,SKU_32,47
2024-10-02,SKU_32,44
2024-10-03,SKU_32,67
2024-10-04,SKU_32,52
2024-10-05,SKU_32,51
2024-10-06,SKU_32,54
2024-10-07,SKU_32,33
2024-10-08,SKU_32,48
2024-10-09,SKU_32,57
2024-10-10,SKU_32,43
2024-10-11,SKU_32,70
2024-10-12,SKU_32,61
2024-10-13,SKU_32,71
2024-10-14,SKU_32,46
2024-10-15,SKU_32,75
2024-10-16,SKU_32,40
2024-10-17,SKU_32,57
2024-10-18,SKU_32,64
2024-10-19,SKU_32,56
2024-10-20,SKU_32,57
2024-10-21,SKU_32,58
2024-10-22,SKU_32,31
2024-10-23,SKU_32,60
2024-10-24,SKU_32,57
2024-10-25,SKU_32,64
2024-10-26,SKU_32,55
2024-10-27,SKU_32,58
2024-10-28,SKU_32,64
2024-10-29,SKU_32,54
2024-10-30,SKU_32,38
2024-10-31,SKU_32,58
2024-11-01,SKU_32,64
2024-11-02,SKU_32,77
2024-11-03,SKU_32,37
2024-11-04,SKU_32,41
2024-11-05,SKU_32,60
2024-11-06,SKU_32,46
2024-11-07,SKU_32,49
2024-11-08,SKU_32,60
2024-11-09,SKU_32,61
2024-11-10,SKU_32,85
2024-11-11,SKU_32,56
2024-11-12,SKU_32,65
2024-11-13,SKU_32,54
2024-11-14,SKU_32,52
2024-11-15,SKU_32,47
2024-11-16,SKU_32,40
2024-11-17,SKU_32,82
2024-11-18,SKU_32,52
2024-11-19,SKU_32,66
2024-11-20,SKU_32,80
2024-11-21,SKU_32,65
2024-11-22,SKU_32,53
2024-11-23,SKU_32,76
2024-11-24,SKU_32,76
2024-11-25,SKU_32,77
2024-11-26,SKU_32,71
2024-11-27,SKU_32,88
2024-11-28,SKU_32,65
2024-11-29,SKU_32,70
2024-11-30,SKU_32,76
2024-12-01,SKU_32,82
2024-12-02,SKU_32,67
2024-12-03,SKU_32,62
2024-12-04,SKU_32,92
2024-12-05,SKU_32,94
2024-12-06,SKU_32,60
2024-12-07,SKU_32,72
2024-12-08,SKU_32,74
2024-12-09,SKU_32,90
2024-12-10,SKU_32,70
2024-12-11,SKU_32,85
2024-12-12,SKU_32,104
2024-12-13,SKU_32,98
2024-12-14,SKU_32,80
2024-12-15,SKU_32,78
2024-12-16,SKU_32,108
2024-12-17,SKU_32,102
2024-12-18,SKU_32,93
2024-12-19,SKU_32,88
2024-12-20,SKU_32,74
2024-12-21,SKU_32,86
2024-12-22,SKU_32,94
2024-12-23,SKU_32,88
2024-12-24,SKU_32,69
2024-12-25,SKU_32,101
2024-12-26,SKU_32,100
2024-12-27,SKU_32,116
2024-12-28,SKU_32,101
2024-12-29,SKU_32,109
2024-12-30,SKU_32,99
2024-01-01,SKU_33,99
2024-01-02,SKU_33,122
2024-01-03,SKU_33,83
2024-01-04,SKU_33,98
2024-01-05,SKU_33,94
2024-01-06,SKU_33,100
2024-01-07,SKU_33,109
2024-01-08,SKU_33,99
2024-01-09,SKU_33,94
2024-01-10,SKU_33,110
2024-01-11,SKU_33,116
2024-01-12,SKU_33,119
2024-01-13,SKU_33,103
2024-01-14,SKU_33,135
2024-01-15,SKU_33,119
2024-01-16,SKU_33,103
2024-01-17,SKU_33,122
2024-01-18,SKU_33,119
2024-01-19,SKU_33,107
2024-01-20,SKU_33,124
2024-01-21,SKU_33,140
2024-01-22,SKU_33,109
2024-01-23,SKU_33,122
2024-01-24,SKU_33,107
2024-01-25,SKU_33,147
2024-01-26,SKU_33,122
2024-01-27,SKU_33,122
2024-01-28,SKU_33,134
2024-01-29,SKU_33,137
2024-01-30,SKU_33,137
2024-01-31,SKU_33,102
2024-02-01,SKU_33,116
2024-02-02,SKU_33,126
2024-02-03,SKU_33,130
2024-02-04,SKU_33,123
2024-02-05,SKU_33,106
2024-02-06,SKU_33,139
2024-02-07,SKU_33,128
2024-02-08,SKU_33,125
2024-02-09,SKU_33,115
2024-02-10,SKU_33,120
2024-02-11,SKU_33,133
2024-02-12,SKU_33,134
2024-02-13,SKU_33,151
2024-02-14,SKU_33,129
2024-02-15,SKU_33,121
2024-02-16,SKU_33,148
2024-02-17,SKU_33,130
2024-02-18,SKU_33,148
2024-02-19,SKU_33,151
2024-02-20,SKU_33,144
2024-02-21,SKU_33,155
2024-02-22,SKU_33,144
2024-02-23,SKU_33,155
2024-02-24,SKU_33,126
2024-02-25,SKU_33,131
2024-02-26,SKU_33,124
2024-02-27,SKU_33,141
2024-02-28,SKU_33,126
2024-02-29,SKU_33,148
2024-03-01,SKU_33,132
2024-03-02,SKU_33,145
2024-03-03,SKU_33,146
2024-03-04,SKU_33,147
2024-03-05,SKU_33,160
2024-03-06,SKU_33,168
2024-03-07,SKU_33,169
2024-03-08,SKU_33,152
2024-03-09,SKU_33,167
2024-03-10,SKU_33,155
2024-03-11,SKU_33,144
2024-03-12,SKU_33,176
2024-03-13,SKU_33,132
2024-03-14,SKU_33,144
2024-03-15,SKU_33,158
2024-03-16,SKU_33,143
2024-03-17,SKU_33,139
2024-03-18,SKU_33,123
2024-03-19,SKU_33,136
2024-03-20,SKU_33,153
2024-03-21,SKU_33,150
2024-03-22,SKU_33,164
2024-03-23,SKU_33,147
2024-03-24,SKU_33,159
2024-03-25,SKU_33,138
2024-03-26,SKU_33,153
2024-03-27,SKU_33,134
2024-03-28,SKU_33,162
2024-03-29,SKU_33,151
2024-03-30,SKU_33,140
2024-03-31,SKU_33,143
2024-04-01,SKU_33,166
2024-04-02,SKU_33,161
2024-04-03,SKU_33,140
2024-04-04,SKU_33,146
2024-04-05,SKU_33,166
2024-04-06,SKU_33,144
2024-04-07,SKU_33,169
2024-04-08,SKU_33,183
2024-04-09,SKU_33,130
2024-04-10,SKU_33,166
2024-04-11,SKU_33,152
2024-04-12,SKU_33,119
2024-04-13,SKU_33,179
2024-04-14,SKU_33,145
2024-04-15,SKU_33,163
2024-04-16,SKU_33,127
2024-04-17,SKU_33,147
2024-04-18,SKU_33,134
2024-04-19,SKU_33,155
2024-04-20,SKU_33,149
2024-04-21,SKU_33,142
2024-04-22,SKU_33,151
2024-04-23,SKU_33,169
2024-04-24,SKU_33,155
2024-04-25,SKU_33,143
2024-04-26,SKU_33,132
2024-04-27,SKU_33,138
2024-04-28,SKU_33,157
2024-04-29,SKU_33,132
2024-04-30,SKU_33,152
2024-05-01,SKU_33,161
2024-05-02,SKU_33,150
2024-05-03,SKU_33,148
2024-05-04,SKU_33,172
2024-05-05,SKU_33,131
2024-05-06,SKU_33,139
2024-05-07,SKU_33,147
2024-05-08,SKU_33,137
2024-05-09,SKU_33,117
2024-05-10,SKU_33,125
2024-05-11,SKU_33,137
2024-05-12,SKU_33,133
2024-05-13,SKU_33,148
2024-05-14,SKU_33,142
2024-05-15,SKU_33,127
2024-05-16,SKU_33,125
2024-05-17,SKU_33,141
2024-05-18,SKU_33,149
2024-05-19,SKU_33,141
2024-05-20,SKU_33,110
2024-05-21,SKU_33,137
2024-05-22,SKU_33,127
2024-05-23,SKU_33,134
2024-05-24,SKU_33,132
2024-05-25,SKU_33,132
2024-05-26,SKU_33,127
2024-05-27,SKU_33,134
2024-05-28,SKU_33,133
2024-05-29,SKU_33,137
2024-05-30,SKU_33,127
2024-05-31,SKU_33,121
2024-06-01,SKU_33,134
2024-06-02,SKU_33,129
2024-06-03,SKU_33,127
2024-06-04,SKU_33,125
2024-06-05,SKU_33,132
2024-06-06,SKU_33,142
2024-06-07,SKU_33,124
2024-06-08,SKU_33,126
2024-06-09,SKU_33,133
2024-06-10,SKU_33,118
2024-06-11,SKU_33,118
2024-06-12,SKU_33,114
2024-06-13,SKU_33,109
2024-06-14,SKU_33,131
2024-06-15,SKU_33,104
2024-06-16,SKU_33,124
2024-06-17,SKU_33,106
2024-06-18,SKU_33,93
2024-06-19,SKU_33,131
2024-06-20,SKU_33,127
2024-06-21,SKU_33,102
2024-06-22,SKU_33,95
2024-06-23,SKU_33,119
2024-06-24,SKU_33,95
2024-06-25,SKU_33,89
2024-06-26,SKU_33,104
2024-06-27,SKU_33,92
2024-06-28,SKU_33,134
2024-06-29,SKU_33,81
2024-06-30,SKU_33,118
2024-07-01,SKU_33,113
2024-07-02,SKU_33,91
2024-07-03,SKU_33,112
2024-07-04,SKU_33,95
2024-07-05,SKU_33,109
2024-07-06,SKU_33,102
2024-07-07,SKU_33,82
2024-07-08,SKU_33,78
2024-07-09,SKU_33,109
2024-07-10,SKU_33,82
2024-07-11,SKU_33,101
2024-07-12,SKU_33,76
2024-07-13,SKU_33,96
2024-07-14,SKU_33,92
2024-07-15,SKU_33,102
2024-07-16,SKU_33,80
2024-07-17,SKU_33,78
2024-07-18,SKU_33,92
2024-07-19,SKU_33,92
2024-07-20,SKU_33,79
2024-07-21,SKU_33,83
2024-07-22,SKU_33,85
2024-07-23,SKU_33,98
2024-07-24,SKU_33,108
2024-07-25,SKU_33,91
2024-07-26,SKU_33,67
2024-07-27,SKU_33,63
2024-07-28,SKU_33,79
2024-07-29,SKU_33,76
2024-07-30,SKU_33,110
2024-07-31,SKU_33,93
2024-08-01,SKU_33,65
2024-08-02,SKU_33,78
2024-08-03,SKU_33,73
2024-08-04,SKU_33,69
2024-08-05,SKU_33,78
2024-08-06,SKU_33,66
2024-08-07,SKU_33,68
2024-08-08,SKU_33,75
2024-08-09,SKU_33,71
2024-08-10,SKU_33,71
2024-08-11,SKU_33,82
2024-08-12,SKU_33,74
2024-08-13,SKU_33,64
2024-08-14,SKU_33,49
2024-08-15,SKU_33,54
2024-08-16,SKU_33,70
2024-08-17,SKU_33,71
2024-08-18,SKU_33,48
2024-08-19,SKU_33,71
2024-08-20,SKU_33,65
2024-08-21,SKU_33,83
2024-08-22,SKU_33,70
2024-08-23,SKU_33,55
2024-08-24,SKU_33,68
2024-08-25,SKU_33,67
2024-08-26,SKU_33,71
2024-08-27,SKU_33,69
2024-08-28,SKU_33,41
2024-08-29,SKU_33,75
2024-08-30,SKU_33,70
2024-08-31,SKU_33,82
2024-09-01,SKU_33,61
2024-09-02,SKU_33,64
2024-09-03,SKU_33,62
2024-09-04,SKU_33,67
2024-09-05,SKU_33,60
2024-09-06,SKU_33,61
2024-09-07,SKU_33,49
2024-09-08,SKU_33,43
2024-09-09,SKU_33,36
2024-09-10,SKU_33,39
2024-09-11,SKU_33,41
2024-09-12,SKU_33,63
2024-09-13,SKU_33,39
2024-09-14,SKU_33,67
2024-09-15,SKU_33,49
2024-09-16,SKU_33,45
2024-09-17,SKU_33,46
2024-09-18,SKU_33,58
2024-09-19,SKU_33,47
2024-09-20,SKU_33,52
2024-09-21,SKU_33,49
2024-09-22,SKU_33,57
2024-09-23,SKU_33,35
2024-09-24,SKU_33,49
2024-09-25,SKU_33,76
2024-09-26,SKU_33,64
2024-09-27,SKU_33,44
2024-09-28,SKU_33,67
2024-09-29,SKU_33,41
2024-09-30,SKU_33,24
2024-10-01,SKU_33,45
2024-10-02,SKU_33,32
2024-10-03,SKU_33,32
2024-10-04,SKU_33,27
2024-10-05,SKU_33,44
2024-10-06,SKU_33,42
2024-10-07,SKU_33,61
2024-10-08,SKU_33,41
2024-10-09,SKU_33,62
2024-10-10,SKU_33,56
2024-10-11,SKU_33,56
2024-10-12,SKU_33,51
2024-10-13,SKU_33,57
2024-10-14,SKU_33,61
2024-10-15,SKU_33,52
2024-10-16,SKU_33,17
2024-10-17,SKU_33,51
2024-10-18,SKU_33,63
2024-10-19,SKU_33,66
2024-10-20,SKU_33,69
2024-10-21,SKU_33,37
2024-10-22,SKU_33,44
2024-10-23,SKU_33,65
2024-10-24,SKU_33,90
2024-10-25,SKU_33,58
2024-10-26,SKU_33,45
2024-10-27,SKU_33,80
2024-10-28,SKU_33,56
2024-10-29,SKU_33,48
2024-10-30,SKU_33,37
2024-10-31,SKU_33,70
2024-11-01,SKU_33,70
2024-11-02,SKU_33,56
2024-11-03,SKU_33,55
2024-11-04,SKU_33,55
2024-11-05,SKU_33,53
2024-11-06,SKU_33,56
2024-11-07,SKU_33,65
2024-11-08,SKU_33,70
2024-11-09,SKU_33,65
2024-11-10,SKU_33,67
2024-11-11,SKU_33,65
2024-11-12,SKU_33,75
2024-11-13,SKU_33,59
2024-11-14,SKU_33,63
2024-11-15,SKU_33,61
2024-11-16,SKU_33,48
2024-11-17,SKU_33,82
2024-11-18,SKU_33,82
2024-11-19,SKU_33,67
2024-11-20,SKU_33,73
2024-11-21,SKU_33,70
2024-11-22,SKU_33,67
2024-11-23,SKU_33,72
2024-11-24,SKU_33,85
2024-11-25,SKU_33,80
2024-11-26,SKU_33,76
2024-11-27,SKU_33,79
2024-11-28,SKU_33,73
2024-11-29,SKU_33,103
2024-11-30,SKU_33,53
2024-12-01,SKU_33,105
2024-12-02,SKU_33,51
2024-12-03,SKU_33,69
2024-12-04,SKU_33,54
2024-12-05,SKU_33,87
2024-12-06,SKU_33,93
2024-12-07,SKU_33,66
2024-12-08,SKU_33,83
2024-12-09,SKU_33,90
2024-12-10,SKU_33,83
2024-12-11,SKU_33,96
2024-12-12,SKU_33,96
2024-12-13,SKU_33,80
2024-12-14,SKU_33,76
2024-12-15,SKU_33,95
2024-12-16,SKU_33,87
2024-12-17,SKU_33,104
2024-12-18,SKU_33,82
2024-12-19,SKU_33,93
2024-12-20,SKU_33,79
2024-12-21,SKU_33,91
2024-12-22,SKU_33,90
2024-12-23,SKU_33,82
2024-12-24,SKU_33,93
2024-12-25,SKU_33,88
2024-12-26,SKU_33,111
2024-12-27,SKU_33,99
2024-12-28,SKU_33,101
