Date,SKU_ID,Warehouse_ID,Supplier_ID,Region,Units_Sold,Inventory_Level,Supplier_Lead_Time_Days,Reorder_Point,Order_Quantity,Unit_Cost,Unit_Price,Promotion_Flag,Stockout_Flag
2023-11-11,SKU_3,WH_3,SUP_3,South,19,351,15,182,0,15.07,36.82,0,0
2023-11-12,SKU_3,WH_3,SUP_3,South,17,334,16,182,0,11.07,39.49,0,0
2023-11-13,SKU_3,WH_3,SUP_3,South,17,317,6,182,0,6.14,39.35,0,0
2023-11-14,SKU_3,WH_3,SUP_3,South,32,285,14,182,0,14.94,10.96,0,0
2023-11-15,SKU_3,WH_3,SUP_3,South,20,265,18,182,0,20.15,16.81,0,0
2023-11-16,SKU_3,WH_3,SUP_3,South,19,246,7,182,0,21.94,34.84,0,0
2023-11-17,SKU_3,WH_3,SUP_3,South,24,222,14,182,0,9.82,15.04,0,0
2023-11-18,SKU_3,WH_3,SUP_3,South,15,207,12,182,0,11.76,31.09,0,0
2023-11-19,SKU_3,WH_3,SUP_3,South,15,192,5,182,0,11.39,15.03,0,0
2023-11-20,SKU_3,WH_3,SUP_3,South,14,438,11,182,260,7.05,28.38,0,0
2023-11-21,SKU_3,WH_3,SUP_3,South,40,398,10,182,0,19.37,12.19,1,0
2023-11-22,SKU_3,WH_3,SUP_3,South,30,368,11,182,0,17.01,30.45,0,0
2023-11-23,SKU_3,WH_3,SUP_3,South,25,343,6,182,0,14.21,11.18,0,0
2023-11-24,SKU_3,WH_3,SUP_3,South,34,309,8,182,0,16.34,26.6,1,0
2023-11-25,SKU_3,WH_3,SUP_3,South,34,275,11,182,0,12.95,28.75,1,0
2023-11-26,SKU_3,WH_3,SUP_3,South,16,259,17,182,0,22.16,21.74,0,0
2023-11-27,SKU_3,WH_3,SUP_3,South,16,243,8,182,0,6.06,33.87,0,0
2023-11-28,SKU_3,WH_3,SUP_3,South,20,223,9,182,0,23.03,35.02,0,0
2023-11-29,SKU_3,WH_3,SUP_3,South,23,200,21,182,0,12.83,37.46,0,0
2023-11-30,SKU_3,WH_3,SUP_3,South,14,186,8,182,0,14.96,23.73,0,0
2023-12-01,SKU_3,WH_3,SUP_3,South,19,427,7,182,260,8.69,11.95,0,0
2023-12-02,SKU_3,WH_3,SUP_3,South,25,402,7,182,0,19.55,30.38,0,0
2023-12-03,SKU_3,WH_3,SUP_3,South,9,393,6,182,0,17.8,24.84,0,0
2023-12-04,SKU_3,WH_3,SUP_3,South,21,372,12,182,0,7.72,28.91,0,0
2023-12-05,SKU_3,WH_3,SUP_3,South,30,342,15,182,0,9.03,17.03,0,0
2023-12-06,SKU_3,WH_3,SUP_3,South,24,318,8,182,0,11.43,14.79,0,0
2023-12-07,SKU_3,WH_3,SUP_3,South,21,297,13,182,0,5.57,28.88,0,0
2023-12-08,SKU_3,WH_3,SUP_3,South,16,281,10,182,0,16.41,37.19,0,0
2023-12-09,SKU_3,WH_3,SUP_3,South,9,272,15,182,0,15.84,12.74,0,0
2023-12-10,SKU_3,WH_3,SUP_3,South,27,245,13,182,0,20.81,15.81,0,0
2023-12-11,SKU_3,WH_3,SUP_3,South,12,233,12,182,0,22.21,24.21,0,0
2023-12-12,SKU_3,WH_3,SUP_3,South,33,200,13,182,0,11.65,34.94,0,0
2023-12-13,SKU_3,WH_3,SUP_3,South,20,440,12,182,260,11.36,18.0,0,0
2023-12-14,SKU_3,WH_3,SUP_3,South,27,413,9,182,0,24.68,10.6,0,0
2023-12-15,SKU_3,WH_3,SUP_3,South,24,389,11,182,0,5.24,27.64,0,0
2023-12-16,SKU_3,WH_3,SUP_3,South,24,365,16,182,0,18.38,38.27,0,0
2023-12-17,SKU_3,WH_3,SUP_3,South,19,346,9,182,0,12.96,19.3,0,0
2023-12-18,SKU_3,WH_3,SUP_3,South,17,329,4,182,0,24.59,12.66,0,0
2023-12-19,SKU_3,WH_3,SUP_3,South,39,290,10,182,0,21.6,20.81,0,0
2023-12-20,SKU_3,WH_3,SUP_3,South,20,270,6,182,0,23.51,34.87,0,0
2023-12-21,SKU_3,WH_3,SUP_3,South,25,245,8,182,0,6.97,28.57,0,0
2023-12-22,SKU_3,WH_3,SUP_3,South,21,224,12,182,0,11.33,30.32,0,0
2023-12-23,SKU_3,WH_3,SUP_3,South,17,207,11,182,0,21.91,37.34,0,0
2023-12-24,SKU_3,WH_3,SUP_3,South,25,442,8,182,260,9.71,37.25,0,0
2023-12-25,SKU_3,WH_3,SUP_3,South,26,416,19,182,0,14.56,16.7,0,0
2023-12-26,SKU_3,WH_3,SUP_3,South,30,386,6,182,0,10.06,38.67,0,0
2023-12-27,SKU_3,WH_3,SUP_3,South,42,344,9,182,0,13.28,16.98,1,0
2023-12-28,SKU_3,WH_3,SUP_3,South,29,315,14,182,0,16.6,12.67,0,0
2023-12-29,SKU_3,WH_3,SUP_3,South,25,290,9,182,0,10.0,22.51,0,0
2023-12-30,SKU_3,WH_3,SUP_3,South,15,275,12,182,0,19.1,37.15,0,0
2023-12-31,SKU_3,WH_3,SUP_3,South,26,249,11,182,0,15.42,24.63,0,0
2024-01-01,SKU_3,WH_3,SUP_3,South,22,227,13,182,0,21.42,23.07,0,0
2024-01-02,SKU_3,WH_3,SUP_3,South,42,185,17,182,0,7.01,29.01,1,0
2024-01-03,SKU_3,WH_3,SUP_3,South,37,408,10,182,260,17.03,28.19,0,0
2024-01-04,SKU_3,WH_3,SUP_3,South,28,380,15,182,0,14.3,39.93,0,0
2024-01-05,SKU_3,WH_3,SUP_3,South,24,356,6,182,0,21.28,33.31,0,0
2024-01-06,SKU_3,WH_3,SUP_3,South,17,339,15,182,0,22.24,36.8,0,0
2024-01-07,SKU_3,WH_3,SUP_3,South,23,316,15,182,0,17.93,26.36,0,0
2024-01-08,SKU_3,WH_3,SUP_3,South,42,274,18,182,0,17.95,25.08,1,0
2024-01-09,SKU_3,WH_3,SUP_3,South,28,246,8,182,0,8.18,15.87,0,0
2024-01-10,SKU_3,WH_3,SUP_3,South,30,216,9,182,0,16.81,28.31,0,0
2024-01-11,SKU_3,WH_3,SUP_3,South,33,183,14,182,0,9.75,18.66,0,0
2024-01-12,SKU_3,WH_3,SUP_3,South,28,155,15,182,0,13.37,26.78,0,0
2024-01-13,SKU_3,WH_3,SUP_3,South,34,381,7,182,260,20.62,35.21,0,0
2024-01-14,SKU_3,WH_3,SUP_3,South,23,358,12,182,0,6.66,29.25,0,0
2024-01-15,SKU_3,WH_3,SUP_3,South,27,331,14,182,0,10.74,25.02,0,0
2024-01-16,SKU_3,WH_3,SUP_3,South,39,292,7,182,0,20.19,35.59,0,0
2024-01-17,SKU_3,WH_3,SUP_3,South,38,254,8,182,0,12.89,30.31,0,0
2024-01-18,SKU_3,WH_3,SUP_3,South,23,231,10,182,0,12.41,10.61,0,0
2024-01-19,SKU_3,WH_3,SUP_3,South,43,188,14,182,0,24.48,37.34,0,0
2024-01-20,SKU_3,WH_3,SUP_3,South,19,429,4,182,260,20.97,25.72,0,0
2024-01-21,SKU_3,WH_3,SUP_3,South,27,402,13,182,0,7.64,31.42,0,0
2024-01-22,SKU_3,WH_3,SUP_3,South,28,374,11,182,0,14.74,20.66,0,0
2024-01-23,SKU_3,WH_3,SUP_3,South,38,336,14,182,0,9.9,11.48,0,0
2024-01-24,SKU_3,WH_3,SUP_3,South,27,309,16,182,0,9.93,10.27,0,0
2024-01-25,SKU_3,WH_3,SUP_3,South,33,276,7,182,0,8.33,25.86,0,0
2024-01-26,SKU_3,WH_3,SUP_3,South,23,253,16,182,0,20.93,22.95,0,0
2024-01-27,SKU_3,WH_3,SUP_3,South,34,219,12,182,0,10.47,13.65,0,0
2024-01-28,SKU_3,WH_3,SUP_3,South,23,196,4,182,0,17.94,24.82,0,0
2024-01-29,SKU_3,WH_3,SUP_3,South,39,417,13,182,260,15.68,30.37,0,0
2024-01-30,SKU_3,WH_3,SUP_3,South,25,392,5,182,0,20.28,27.48,0,0
2024-01-31,SKU_3,WH_3,SUP_3,South,55,337,15,182,0,24.06,11.62,1,0
2024-02-01,SKU_3,WH_3,SUP_3,South,24,313,8,182,0,6.81,26.88,0,0
2024-02-02,SKU_3,WH_3,SUP_3,South,30,283,8,182,0,19.76,33.02,0,0
2024-02-03,SKU_3,WH_3,SUP_3,South,29,254,11,182,0,22.31,18.9,0,0
2024-02-04,SKU_3,WH_3,SUP_3,South,17,237,6,182,0,16.51,27.5,0,0
2024-02-05,SKU_3,WH_3,SUP_3,South,26,211,12,182,0,22.17,19.29,0,0
2024-02-06,SKU_3,WH_3,SUP_3,South,35,176,11,182,0,19.1,35.51,0,0
2024-02-07,SKU_3,WH_3,SUP_3,South,37,399,14,182,260,21.91,18.9,0,0
2024-02-08,SKU_3,WH_3,SUP_3,South,35,364,11,182,0,13.2,39.72,0,0
2024-02-09,SKU_3,WH_3,SUP_3,South,37,327,22,182,0,11.43,12.25,0,0
2024-02-10,SKU_3,WH_3,SUP_3,South,25,302,13,182,0,20.54,28.78,0,0
2024-02-11,SKU_3,WH_3,SUP_3,South,31,271,10,182,0,19.0,26.43,0,0
2024-02-12,SKU_3,WH_3,SUP_3,South,32,239,8,182,0,8.87,16.25,0,0
2024-02-13,SKU_3,WH_3,SUP_3,South,35,204,15,182,0,9.15,29.46,0,0
2024-02-14,SKU_3,WH_3,SUP_3,South,40,424,13,182,260,20.04,14.2,0,0
2024-02-15,SKU_3,WH_3,SUP_3,South,36,388,2,182,0,23.58,36.23,0,0
2024-02-16,SKU_3,WH_3,SUP_3,South,28,360,7,182,0,10.81,28.44,0,0
2024-02-17,SKU_3,WH_3,SUP_3,South,28,332,13,182,0,21.76,25.76,0,0
2024-02-18,SKU_3,WH_3,SUP_3,South,42,290,16,182,0,19.85,16.6,0,0
2024-02-19,SKU_3,WH_3,SUP_3,South,35,255,11,182,0,13.88,32.65,0,0
2024-02-20,SKU_3,WH_3,SUP_3,South,40,215,5,182,0,22.89,24.26,0,0
2024-02-21,SKU_3,WH_3,SUP_3,South,39,436,16,182,260,23.69,22.96,0,0
2024-02-22,SKU_3,WH_3,SUP_3,South,46,390,5,182,0,14.41,11.44,0,0
2024-02-23,SKU_3,WH_3,SUP_3,South,42,348,6,182,0,7.78,10.1,0,0
2024-02-24,SKU_3,WH_3,SUP_3,South,26,322,13,182,0,23.18,16.45,0,0
2024-02-25,SKU_3,WH_3,SUP_3,South,32,290,13,182,0,17.28,15.65,0,0
2024-02-26,SKU_3,WH_3,SUP_3,South,37,253,11,182,0,9.95,31.95,0,0
2024-02-27,SKU_3,WH_3,SUP_3,South,36,217,4,182,0,6.42,33.96,0,0
2024-02-28,SKU_3,WH_3,SUP_3,South,37,440,12,182,260,8.86,36.48,0,0
2024-02-29,SKU_3,WH_3,SUP_3,South,36,404,14,182,0,19.55,21.12,0,0
2024-03-01,SKU_3,WH_3,SUP_3,South,26,378,11,182,0,24.64,12.89,0,0
2024-03-02,SKU_3,WH_3,SUP_3,South,33,345,20,182,0,18.24,13.49,0,0
2024-03-03,SKU_3,WH_3,SUP_3,South,32,313,11,182,0,20.24,39.18,0,0
2024-03-04,SKU_3,WH_3,SUP_3,South,45,268,9,182,0,5.22,17.27,1,0
2024-03-05,SKU_3,WH_3,SUP_3,South,39,229,5,182,0,22.76,30.81,0,0
2024-03-06,SKU_3,WH_3,SUP_3,South,36,193,3,182,0,8.54,29.02,0,0
2024-03-07,SKU_3,WH_3,SUP_3,South,39,414,14,182,260,12.28,16.3,0,0
2024-03-08,SKU_3,WH_3,SUP_3,South,25,389,11,182,0,8.9,14.96,0,0
2024-03-09,SKU_3,WH_3,SUP_3,South,31,358,5,182,0,14.03,27.39,0,0
2024-03-10,SKU_3,WH_3,SUP_3,South,30,328,16,182,0,5.31,22.79,0,0
2024-03-11,SKU_3,WH_3,SUP_3,South,45,283,15,182,0,8.08,29.4,0,0
2024-03-12,SKU_3,WH_3,SUP_3,South,35,248,16,182,0,19.2,11.44,0,0
2024-03-13,SKU_3,WH_3,SUP_3,South,35,213,14,182,0,20.91,28.92,0,0
2024-03-14,SKU_3,WH_3,SUP_3,South,36,437,3,182,260,14.45,30.95,0,0
2024-03-15,SKU_3,WH_3,SUP_3,South,30,407,9,182,0,5.12,19.03,0,0
2024-03-16,SKU_3,WH_3,SUP_3,South,27,380,14,182,0,24.18,25.07,0,0
2024-03-17,SKU_3,WH_3,SUP_3,South,36,344,15,182,0,6.7,16.6,0,0
2024-03-18,SKU_3,WH_3,SUP_3,South,46,298,17,182,0,20.73,20.17,1,0
2024-03-19,SKU_3,WH_3,SUP_3,South,38,260,11,182,0,11.82,22.25,0,0
2024-03-20,SKU_3,WH_3,SUP_3,South,39,221,12,182,0,12.02,35.12,0,0
2024-03-21,SKU_3,WH_3,SUP_3,South,51,430,9,182,260,20.53,27.88,1,0
2024-03-22,SKU_3,WH_3,SUP_3,South,31,399,13,182,0,21.66,31.17,0,0
2024-03-23,SKU_3,WH_3,SUP_3,South,32,367,14,182,0,9.03,22.89,0,0
2024-03-24,SKU_3,WH_3,SUP_3,South,33,334,9,182,0,15.12,10.77,0,0
2024-03-25,SKU_3,WH_3,SUP_3,South,36,298,16,182,0,9.58,13.65,0,0
2024-03-26,SKU_3,WH_3,SUP_3,South,40,258,5,182,0,24.33,27.25,0,0
2024-03-27,SKU_3,WH_3,SUP_3,South,39,219,20,182,0,22.09,24.14,0,0
2024-03-28,SKU_3,WH_3,SUP_3,South,34,185,10,182,0,22.11,27.62,0,0
2024-03-29,SKU_3,WH_3,SUP_3,South,22,423,12,182,260,20.87,18.42,0,0
2024-03-30,SKU_3,WH_3,SUP_3,South,27,396,13,182,0,21.28,28.18,0,0
2024-03-31,SKU_3,WH_3,SUP_3,South,28,368,10,182,0,15.13,12.57,0,0
2024-04-01,SKU_3,WH_3,SUP_3,South,24,344,13,182,0,6.32,28.67,0,0
2024-04-02,SKU_3,WH_3,SUP_3,South,42,302,10,182,0,11.08,23.49,0,0
2024-04-03,SKU_3,WH_3,SUP_3,South,37,265,11,182,0,12.75,28.01,0,0
2024-04-04,SKU_3,WH_3,SUP_3,South,36,229,12,182,0,10.69,34.58,0,0
2024-04-05,SKU_3,WH_3,SUP_3,South,46,183,16,182,0,17.24,14.59,1,0
2024-04-06,SKU_3,WH_3,SUP_3,South,44,399,10,182,260,15.29,27.66,1,0
2024-04-07,SKU_3,WH_3,SUP_3,South,37,362,18,182,0,13.24,24.21,0,0
2024-04-08,SKU_3,WH_3,SUP_3,South,33,329,14,182,0,5.11,29.54,0,0
2024-04-09,SKU_3,WH_3,SUP_3,South,52,277,11,182,0,10.5,31.5,0,0
2024-04-10,SKU_3,WH_3,SUP_3,South,36,241,14,182,0,21.69,22.61,0,0
2024-04-11,SKU_3,WH_3,SUP_3,South,31,210,9,182,0,20.5,22.99,0,0
2024-04-12,SKU_3,WH_3,SUP_3,South,41,429,16,182,260,11.4,20.18,0,0
2024-04-13,SKU_3,WH_3,SUP_3,South,33,396,9,182,0,9.47,12.43,0,0
2024-04-14,SKU_3,WH_3,SUP_3,South,30,366,16,182,0,19.05,26.71,0,0
2024-04-15,SKU_3,WH_3,SUP_3,South,36,330,4,182,0,14.71,20.62,0,0
2024-04-16,SKU_3,WH_3,SUP_3,South,38,292,11,182,0,16.54,29.72,0,0
2024-04-17,SKU_3,WH_3,SUP_3,South,43,249,11,182,0,9.93,30.05,0,0
2024-04-18,SKU_3,WH_3,SUP_3,South,41,208,11,182,0,19.73,23.74,0,0
2024-04-19,SKU_3,WH_3,SUP_3,South,37,431,18,182,260,12.14,19.0,0,0
2024-04-20,SKU_3,WH_3,SUP_3,South,32,399,15,182,0,18.21,28.44,0,0
2024-04-21,SKU_3,WH_3,SUP_3,South,36,363,11,182,0,12.19,37.8,0,0
2024-04-22,SKU_3,WH_3,SUP_3,South,37,326,5,182,0,15.66,14.14,0,0
2024-04-23,SKU_3,WH_3,SUP_3,South,37,289,11,182,0,23.97,29.24,0,0
2024-04-24,SKU_3,WH_3,SUP_3,South,34,255,17,182,0,15.25,30.27,0,0
2024-04-25,SKU_3,WH_3,SUP_3,South,40,215,10,182,0,23.48,30.11,0,0
2024-04-26,SKU_3,WH_3,SUP_3,South,35,440,11,182,260,5.84,37.21,0,0
2024-04-27,SKU_3,WH_3,SUP_3,South,41,399,6,182,0,7.99,24.07,0,0
2024-04-28,SKU_3,WH_3,SUP_3,South,35,364,14,182,0,23.9,28.26,0,0
2024-04-29,SKU_3,WH_3,SUP_3,South,43,321,14,182,0,23.49,31.37,0,0
2024-04-30,SKU_3,WH_3,SUP_3,South,31,290,5,182,0,8.34,10.69,0,0
2024-05-01,SKU_3,WH_3,SUP_3,South,45,245,14,182,0,24.76,20.39,0,0
2024-05-02,SKU_3,WH_3,SUP_3,South,41,204,15,182,0,6.78,35.84,0,0
2024-05-03,SKU_3,WH_3,SUP_3,South,31,433,10,182,260,15.65,18.03,0,0
2024-05-04,SKU_3,WH_3,SUP_3,South,27,406,11,182,0,11.0,25.93,0,0
2024-05-05,SKU_3,WH_3,SUP_3,South,27,379,10,182,0,21.38,39.88,0,0
2024-05-06,SKU_3,WH_3,SUP_3,South,41,338,6,182,0,19.37,21.76,0,0
2024-05-07,SKU_3,WH_3,SUP_3,South,29,309,20,182,0,17.93,38.58,0,0
2024-05-08,SKU_3,WH_3,SUP_3,South,38,271,10,182,0,14.41,19.44,0,0
2024-05-09,SKU_3,WH_3,SUP_3,South,38,233,15,182,0,24.79,18.18,0,0
2024-05-10,SKU_3,WH_3,SUP_3,South,28,205,17,182,0,19.68,13.12,0,0
2024-05-11,SKU_3,WH_3,SUP_3,South,19,186,13,182,0,18.12,29.25,0,0
2024-05-12,SKU_3,WH_3,SUP_3,South,29,417,10,182,260,22.53,37.85,0,0
2024-05-13,SKU_3,WH_3,SUP_3,South,31,386,18,182,0,19.92,16.14,0,0
2024-05-14,SKU_3,WH_3,SUP_3,South,41,345,14,182,0,12.98,23.44,0,0
2024-05-15,SKU_3,WH_3,SUP_3,South,34,311,15,182,0,11.48,30.37,0,0
2024-05-16,SKU_3,WH_3,SUP_3,South,32,279,8,182,0,23.0,30.65,0,0
2024-05-17,SKU_3,WH_3,SUP_3,South,34,245,9,182,0,5.4,30.12,0,0
2024-05-18,SKU_3,WH_3,SUP_3,South,32,213,10,182,0,22.09,10.67,0,0
2024-05-19,SKU_3,WH_3,SUP_3,South,22,191,4,182,0,21.64,19.3,0,0
2024-05-20,SKU_3,WH_3,SUP_3,South,35,416,7,182,260,10.04,19.74,0,0
2024-05-21,SKU_3,WH_3,SUP_3,South,32,384,16,182,0,15.68,11.85,0,0
2024-05-22,SKU_3,WH_3,SUP_3,South,32,352,11,182,0,21.87,31.54,0,0
2024-05-23,SKU_3,WH_3,SUP_3,South,36,316,12,182,0,16.09,28.01,0,0
2024-05-24,SKU_3,WH_3,SUP_3,South,28,288,12,182,0,19.48,37.16,0,0
2024-05-25,SKU_3,WH_3,SUP_3,South,35,253,15,182,0,24.8,12.72,0,0
2024-05-26,SKU_3,WH_3,SUP_3,South,32,221,6,182,0,17.15,14.6,0,0
2024-05-27,SKU_3,WH_3,SUP_3,South,26,195,13,182,0,10.3,35.06,0,0
2024-05-28,SKU_3,WH_3,SUP_3,South,38,417,11,182,260,12.79,28.19,0,0
2024-05-29,SKU_3,WH_3,SUP_3,South,32,385,14,182,0,5.5,21.51,0,0
2024-05-30,SKU_3,WH_3,SUP_3,South,38,347,17,182,0,5.88,35.1,0,0
2024-05-31,SKU_3,WH_3,SUP_3,South,38,309,8,182,0,13.59,23.24,0,0
2024-06-01,SKU_3,WH_3,SUP_3,South,48,261,9,182,0,23.3,22.4,1,0
2024-06-02,SKU_3,WH_3,SUP_3,South,28,233,12,182,0,10.34,23.2,0,0
2024-06-03,SKU_3,WH_3,SUP_3,South,26,207,12,182,0,17.55,15.6,0,0
2024-06-04,SKU_3,WH_3,SUP_3,South,39,428,12,182,260,10.59,16.93,0,0
2024-06-05,SKU_3,WH_3,SUP_3,South,33,395,7,182,0,8.74,33.2,0,0
2024-06-06,SKU_3,WH_3,SUP_3,South,25,370,6,182,0,22.04,26.61,0,0
2024-06-07,SKU_3,WH_3,SUP_3,South,29,341,11,182,0,5.5,21.31,0,0
2024-06-08,SKU_3,WH_3,SUP_3,South,20,321,8,182,0,11.05,28.37,0,0
2024-06-09,SKU_3,WH_3,SUP_3,South,28,293,13,182,0,18.48,16.13,0,0
2024-06-10,SKU_3,WH_3,SUP_3,South,26,267,10,182,0,6.8,26.9,0,0
2024-06-11,SKU_3,WH_3,SUP_3,South,31,236,8,182,0,10.63,28.13,0,0
2024-06-12,SKU_3,WH_3,SUP_3,South,30,206,15,182,0,9.91,38.97,0,0
2024-06-13,SKU_3,WH_3,SUP_3,South,45,421,13,182,260,11.85,23.21,1,0
2024-06-14,SKU_3,WH_3,SUP_3,South,18,403,15,182,0,16.08,31.92,0,0
2024-06-15,SKU_3,WH_3,SUP_3,South,38,365,10,182,0,7.64,29.93,1,0
2024-06-16,SKU_3,WH_3,SUP_3,South,17,348,10,182,0,15.97,13.48,0,0
2024-06-17,SKU_3,WH_3,SUP_3,South,45,303,8,182,0,6.36,13.24,1,0
2024-06-18,SKU_3,WH_3,SUP_3,South,35,268,11,182,0,23.9,33.39,0,0
2024-06-19,SKU_3,WH_3,SUP_3,South,22,246,9,182,0,23.94,28.09,0,0
2024-06-20,SKU_3,WH_3,SUP_3,South,29,217,13,182,0,13.85,13.44,0,0
2024-06-21,SKU_3,WH_3,SUP_3,South,21,196,14,182,0,16.32,19.38,0,0
2024-06-22,SKU_3,WH_3,SUP_3,South,21,435,16,182,260,8.4,21.49,0,0
2024-06-23,SKU_3,WH_3,SUP_3,South,25,410,11,182,0,23.93,14.35,0,0
2024-06-24,SKU_3,WH_3,SUP_3,South,25,385,16,182,0,5.09,18.22,0,0
2024-06-25,SKU_3,WH_3,SUP_3,South,29,356,13,182,0,7.21,37.66,0,0
2024-06-26,SKU_3,WH_3,SUP_3,South,38,318,13,182,0,13.58,32.75,0,0
2024-06-27,SKU_3,WH_3,SUP_3,South,32,286,8,182,0,13.39,39.44,0,0
2024-06-28,SKU_3,WH_3,SUP_3,South,27,259,9,182,0,13.66,37.53,0,0
2024-06-29,SKU_3,WH_3,SUP_3,South,20,239,18,182,0,9.56,15.98,0,0
2024-06-30,SKU_3,WH_3,SUP_3,South,25,214,17,182,0,18.77,18.47,0,0
2024-07-01,SKU_3,WH_3,SUP_3,South,25,189,12,182,0,5.22,15.09,0,0
2024-07-02,SKU_3,WH_3,SUP_3,South,36,413,14,182,260,20.27,30.64,0,0
2024-07-03,SKU_3,WH_3,SUP_3,South,24,389,12,182,0,14.05,36.44,0,0
2024-07-04,SKU_3,WH_3,SUP_3,South,29,360,16,182,0,8.84,27.43,0,0
2024-07-05,SKU_3,WH_3,SUP_3,South,18,342,10,182,0,13.33,12.18,0,0
2024-07-06,SKU_3,WH_3,SUP_3,South,26,316,9,182,0,23.51,21.27,1,0
2024-07-07,SKU_3,WH_3,SUP_3,South,30,286,13,182,0,10.2,38.26,0,0
2024-07-08,SKU_3,WH_3,SUP_3,South,22,264,16,182,0,7.0,30.21,0,0
2024-07-09,SKU_3,WH_3,SUP_3,South,36,228,11,182,0,17.55,39.38,1,0
2024-07-10,SKU_3,WH_3,SUP_3,South,29,199,17,182,0,14.92,37.91,0,0
2024-07-11,SKU_3,WH_3,SUP_3,South,22,437,15,182,260,9.48,23.32,0,0
2024-07-12,SKU_3,WH_3,SUP_3,South,20,417,11,182,0,22.24,15.23,0,0
2024-07-13,SKU_3,WH_3,SUP_3,South,18,399,10,182,0,24.72,13.02,0,0
2024-07-14,SKU_3,WH_3,SUP_3,South,22,377,10,182,0,22.39,17.13,0,0
2024-07-15,SKU_3,WH_3,SUP_3,South,31,346,16,182,0,18.44,10.96,1,0
2024-07-16,SKU_3,WH_3,SUP_3,South,22,324,14,182,0,22.15,11.76,0,0
2024-07-17,SKU_3,WH_3,SUP_3,South,23,301,14,182,0,17.2,31.78,0,0
2024-07-18,SKU_3,WH_3,SUP_3,South,27,274,16,182,0,12.78,26.73,0,0
2024-07-19,SKU_3,WH_3,SUP_3,South,19,255,7,182,0,11.87,22.03,0,0
2024-07-20,SKU_3,WH_3,SUP_3,South,21,234,11,182,0,10.87,22.47,0,0
2024-07-21,SKU_3,WH_3,SUP_3,South,28,206,19,182,0,6.07,21.96,0,0
2024-07-22,SKU_3,WH_3,SUP_3,South,24,442,14,182,260,15.87,35.22,0,0
2024-07-23,SKU_3,WH_3,SUP_3,South,23,419,8,182,0,11.7,11.26,0,0
2024-07-24,SKU_3,WH_3,SUP_3,South,25,394,16,182,0,19.8,28.83,0,0
2024-07-25,SKU_3,WH_3,SUP_3,South,26,368,9,182,0,22.09,30.58,0,0
2024-07-26,SKU_3,WH_3,SUP_3,South,42,326,13,182,0,7.21,35.15,1,0
2024-07-27,SKU_3,WH_3,SUP_3,South,15,311,8,182,0,22.03,37.19,0,0
2024-07-28,SKU_3,WH_3,SUP_3,South,25,286,14,182,0,21.66,13.65,0,0
2024-07-29,SKU_3,WH_3,SUP_3,South,7,279,7,182,0,13.48,25.28,0,0
2024-07-30,SKU_3,WH_3,SUP_3,South,28,251,12,182,0,8.61,31.72,0,0
2024-07-31,SKU_3,WH_3,SUP_3,South,30,221,18,182,0,16.3,35.83,0,0
2024-08-01,SKU_3,WH_3,SUP_3,South,15,206,9,182,0,22.4,22.96,0,0
2024-08-02,SKU_3,WH_3,SUP_3,South,13,193,11,182,0,20.09,18.28,0,0
2024-08-03,SKU_3,WH_3,SUP_3,South,14,439,10,182,260,8.03,29.41,0,0
2024-08-04,SKU_3,WH_3,SUP_3,South,21,418,14,182,0,7.18,17.52,0,0
2024-08-05,SKU_3,WH_3,SUP_3,South,24,394,17,182,0,18.28,22.43,0,0
2024-08-06,SKU_3,WH_3,SUP_3,South,42,352,16,182,0,14.46,36.99,1,0
2024-08-07,SKU_3,WH_3,SUP_3,South,28,324,10,182,0,20.94,25.45,0,0
2024-08-08,SKU_3,WH_3,SUP_3,South,25,299,7,182,0,12.7,35.09,0,0
2024-08-09,SKU_3,WH_3,SUP_3,South,15,284,16,182,0,20.77,20.54,0,0
2024-08-10,SKU_3,WH_3,SUP_3,South,14,270,10,182,0,23.07,17.17,0,0
2024-08-11,SKU_3,WH_3,SUP_3,South,12,258,16,182,0,5.75,37.53,0,0
2024-08-12,SKU_3,WH_3,SUP_3,South,10,248,13,182,0,6.3,11.5,0,0
2024-08-13,SKU_3,WH_3,SUP_3,South,12,236,11,182,0,13.37,37.87,0,0
2024-08-14,SKU_3,WH_3,SUP_3,South,27,209,13,182,0,11.39,21.43,0,0
2024-08-15,SKU_3,WH_3,SUP_3,South,19,190,21,182,0,13.01,39.59,0,0
2024-08-16,SKU_3,WH_3,SUP_3,South,24,426,10,182,260,7.0,20.57,0,0
2024-08-17,SKU_3,WH_3,SUP_3,South,19,407,4,182,0,6.48,15.25,0,0
2024-08-18,SKU_3,WH_3,SUP_3,South,17,390,12,182,0,24.98,21.16,0,0
2024-08-19,SKU_3,WH_3,SUP_3,South,24,366,14,182,0,20.63,20.66,0,0
2024-08-20,SKU_3,WH_3,SUP_3,South,24,342,15,182,0,5.42,20.1,0,0
2024-08-21,SKU_3,WH_3,SUP_3,South,24,318,11,182,0,5.74,16.59,0,0
2024-08-22,SKU_3,WH_3,SUP_3,South,23,295,21,182,0,9.37,14.93,0,0
2024-08-23,SKU_3,WH_3,SUP_3,South,7,288,12,182,0,23.95,23.92,0,0
2024-08-24,SKU_3,WH_3,SUP_3,South,23,265,16,182,0,18.07,18.39,1,0
2024-08-25,SKU_3,WH_3,SUP_3,South,9,256,7,182,0,14.29,37.82,0,0
